id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
118274,,,,Gl 162,,,4.143698,33.638601,13.7552,555.39,128.22,36.8,10.18,9.488,M1,1.51,5.349329,10.127479,7.620771,-0.00002032,0.00004082,0.00002797,1.084817472,0.587104343,2.69E-06,6.22E-07,,,Per,1,118274,,0.013957255,,,
118281,,26976,,Gl 166B,,,4.256188,-7.657504,5.0444,-2180.82,-3436.41,-21,9.52,11.006,DA4,0.03,2.203473,4.486451,-0.67203,0.00003361,-0.00005259,-0.00008045,1.114267348,-0.133648659,-1.06E-05,-1.67E-05,,,Eri,2,19799,Gl 166,0.00344826,,,
118282,,,,Gl 166C,,,4.256188,-7.657504,5.0444,-2180.82,-3436.41,-45.9,11.17,12.656,dM4.5e,1.67,2.202917,4.485319,-0.671861,0.00002249,-0.00007525,-0.00007708,1.114267348,-0.133648659,-1.06E-05,-1.67E-05,,,Eri,3,19799,Gl 166,0.000754397,,,
118284,,,,Gl 167.2,,,4.285885,-26.048534,19.3424,597.49,364.71,55,11.8,10.367,M0,1.38,7.540019,15.659453,-8.495108,-0.00002203,0.00008337,0.00000602,1.122041953,-0.454632677,2.90E-06,1.77E-06,,,Eri,1,118284,,0.00621155,,,
118295,,,,NN 3279,,,4.370367,-57.443552,15.3846,-252.89,-465.77,0,11.8,10.865,m,,3.426308,7.536638,-12.96709,0.00000506,-0.00003446,-0.0000187,1.144159489,-1.002579119,-1.23E-06,-2.26E-06,,,Ret,1,118295,,0.003926449,,,
118297,,285742,,NN 3281,,,4.416781,16.986579,52.6316,96.17,-27.39,43,10.31,6.704,M2,1.04,20.27185,46.075173,15.376843,-0.0000047,0.00005025,0.00000616,1.156310689,0.296471731,4.66E-07,-1.33E-07,,,Tau,1,118297,,0.181300917,,,
118302,,,,Wo 9155B,,,4.403391,-57.070925,25,19.95,-1.36,-3.7,7.3,5.31,G6 V,,5.516438,12.419925,-20.983445,-0.0000031,-0.00000102,0.00000309,1.152805191,-0.996075548,9.67E-08,-6.59E-09,,,Dor,2,20500,Wo 9155,0.654636174,,,
118310,,,,NN 3293,,,4.476521,-25.170071,18.1818,-66.07,-515.78,0,12,10.702,M2.5,,6.390574,15.163825,-7.73284,-0.00000214,-0.00002007,-0.00004115,1.171950392,-0.439300612,-3.20E-07,-2.50E-06,,,Eri,1,118310,,0.00456247,,,
118316,,,,NN 3301A,,,4.598668,16.512627,23.2019,83.39,-33.86,54,11.2,9.372,K,,7.980064,20.767181,6.595384,0.00001063,0.0000538,0.00001205,1.20392846,0.288199713,4.04E-07,-1.64E-07,,,Tau,1,118316,NN 3301,0.015531021,,,
118322,,,,NN 3305,,,4.627228,-2.491582,14.7059,356.5,-50.1,0,10.59,9.753,M1,1.45,5.167235,13.753344,-0.639303,-0.00002385,0.0000088,-0.00000357,1.211405353,-0.04348631,1.73E-06,-2.43E-07,,,Eri,1,118322,,0.010934527,,,
118324,,,,Wo 9160B,,,4.636216,-14.302201,24.3902,-78.5,-150.79,0,7.3,5.364,,,8.260197,22.143786,-6.025263,0.00000716,-0.00000737,-0.00001728,1.213758458,-0.249620503,-3.81E-07,-7.31E-07,,,Eri,2,21541,Wo 9160,0.622873709,,,
118326,,,,NN 3307,,,4.678335,2.229181,18.1818,6.11,-349.95,0,11.24,9.942,M0,1.47,6.161655,17.091276,0.707213,-0.0000001,0.00000131,-0.00003082,1.224785202,0.038906557,2.96E-08,-1.70E-06,,,Tau,1,118326,,0.009187556,,,
118328,,,,Gl 175B,,,4.671719,-58.943692,30.9598,32.72,156.62,0,7.4,4.946,,,5.442623,15.015599,-26.522044,0.00000225,0.00002061,0.00001213,1.223053141,-1.028761499,1.59E-07,7.59E-07,,,Dor,2,21703,Gl 175,0.915377008,,,
118331,,,,NN 3309,,,4.74059,27.863045,12.987,101.61,-407.52,0,11.26,10.692,M2.5,1.53,3.717307,10.862953,6.069601,-0.00000217,0.00001342,-0.00002268,1.241083477,0.486301881,4.93E-07,-1.98E-06,,,Tau,1,118331,,0.004604686,,,
118334,,,,NN 3313,,,4.786409,2.161481,18.8679,-259.84,-9.07,0,11.34,9.961,k,1.48,5.890123,17.910826,0.711623,0.00002259,-0.00000739,-0.00000083,1.25307884,0.037724965,-1.26E-06,-4.40E-08,,,Ori,1,118334,,0.009028176,,,
118335,,,,NN 3315,,,4.837433,45.982741,24.3902,203.38,-233.96,0,11.79,9.854,k-m,1.47,5.078702,16.1693,17.539737,-0.00001698,0.00002619,-0.00001922,1.266437042,0.802550235,9.86E-07,-1.13E-06,,,Per,1,118335,,0.009963226,,,
118342,,,,NN 3320,,,5.020879,24.875432,15.873,225,-389.71,0,11.51,10.507,M2.5,1.48,3.650927,13.929877,6.676928,-0.00001355,0.00001659,-0.0000272,1.31446298,0.434158188,1.09E-06,-1.89E-06,,,Tau,1,118342,,0.005460092,,,
118343,,,,NN 3321,,,5.031012,3.752698,19.6078,548.82,-1100.77,0,11.28,9.818,M1,1.52,4.91038,18.939564,1.283333,-0.00004877,0.00001975,-0.00010441,1.317115845,0.065496943,2.66E-06,-5.34E-06,,,Ori,1,118343,,0.010299117,,,
118345,,,,Gl 185B,,,5.041092,-21.255243,8.5193,-154.96,-256.88,0,10.5,10.848,,,1.972362,7.690888,-3.088445,0.00000524,-0.00000531,-0.00000989,1.319754915,-0.370973981,-7.51E-07,-1.25E-06,,,Lep,2,23397,Gl 185,0.003988412,,,
118346,,,,Gl 186.1B,,,5.040267,-56.096109,22.2519,-64.81,616.6,0,10.6,8.863,m,1.36,3.086082,12.02237,-18.468508,0.0000205,0.00005174,0.00003709,1.319538923,-0.979061807,-3.14E-07,2.99E-06,,,Pic,2,23382,Gl 186.1,0.024819898,,,
118349,,,,NN 3328,,,5.101023,4.339295,16.9492,359.01,89.51,0,11.54,10.394,g,1.51,3.940965,16.434707,1.28242,-0.00002881,0.00000634,0.00000733,1.335444756,0.075734986,1.74E-06,4.34E-07,,,Ori,1,118349,,0.006058987,,,
118351,,,,Gl 188B,,,5.124227,18.647141,15.868,529.27,27.74,0,5.7,4.697,G4 V,,3.416956,14.641592,5.073618,-0.0000398,0.00000859,0.00000202,1.341519477,0.325454002,2.57E-06,1.34E-07,,,Tau,2,23780,Gl 188,1.151330474,,,
118352,,,,NN 3331A,,,5.11383,-21.581878,12.0482,-33.08,115.35,0,10.29,9.885,M2,1.52,2.575958,10.903377,-4.431695,0.00000245,0.00000197,0.00000626,1.338797603,-0.376674832,-1.60E-07,5.59E-07,,,Lep,1,118352,NN 3331,0.009682779,,,
118353,,,,NN 3332B,,,5.113552,-21.581858,12.0482,-33.08,115.35,0,11.66,11.255,M3:,1.51,2.576751,10.903192,-4.431691,0.00000245,0.00000197,0.00000626,1.338724913,-0.376674489,-1.60E-07,5.59E-07,,,Lep,2,118353,NN 3332,0.002741574,,,
118354,,,,NN 3333,,,5.130265,17.984296,12.3457,95.77,-263.11,0,11.78,11.322,k,1.66,2.650664,11.439422,3.811813,-0.00000449,0.00000603,-0.00001498,1.343100285,0.31388518,4.64E-07,-1.28E-06,,,Tau,1,118354,,0.002577508,,,
118356,,,,NN 3336,,,5.172638,48.843676,13.8889,190.89,-407.5,0,11.39,10.677,M2,1.53,1.964199,8.926966,10.457186,-0.00000811,0.00002294,-0.00001805,1.354193505,0.85248296,9.25E-07,-1.98E-06,,,Aur,1,118356,,0.004668743,,,
118358,,241814,,NN 3338,,,5.238047,19.883753,26.3158,231.3,-235.37,0,9.47,7.369,K4,1.17,4.903736,24.256258,8.950343,-0.0000269,0.00001586,-0.00002824,1.371317549,0.347036962,1.12E-06,-1.14E-06,,,Tau,1,118358,,0.098265258,,,
118360,,,,Gl 194B,,,5.277926,46.000842,12.9383,80.57,-422.38,33.9,0.96,0.401,G0 III,,1.689045,8.828648,9.308413,0.00000314,0.00004332,0.00000654,1.381757779,0.802866153,3.91E-07,-2.05E-06,,,Aur,2,24549,Gl 194,60.20048637,,,
118361,,,,Gl 195A,,,5.289768,45.84191,13.1062,69.08,-404.14,31.2,10.2,9.613,dM2,1.5,1.688048,8.974037,9.403799,0.0000032,0.00004076,0.00000501,1.384858087,0.800092258,3.35E-07,-1.96E-06,,,Aur,1,118361,Gl 195,0.012439416,,,
118366,,,,Gl 200B,,,5.320128,-3.072585,16.8663,718.91,126.76,0,11.7,10.565,M2,,2.981911,16.575976,-0.904051,-0.00005775,0.00001096,0.00001035,1.392806331,-0.053626719,3.49E-06,6.15E-07,,,Ori,2,24759,Gl 200,0.005176068,,,
118369,,,,NN 3344,,,5.266086,-72.229568,19.2308,-54.21,838.25,0,11.7,10.28,m,1.4,1.120966,5.761276,-18.313242,0.00001917,0.00007209,0.00002384,1.378658177,-1.260643786,-2.63E-07,4.06E-06,,,Men,1,118369,,0.006729767,,,
118371,,,,GJ 1077,,,5.281536,-78.293131,13.0208,74.82,-1097.45,-17,11.91,11.337,M1.5 V,1.48,0.493796,2.595246,-12.749097,-0.00001798,-0.00006922,0.00000295,1.382703009,-1.366472919,3.63E-07,-5.32E-06,,,Men,1,118371,,0.002542143,,,
118383,,,,NN 3356,,,5.581001,13.880106,12.3916,-119.87,-392.08,0,11.81,11.344,M3.5,1.59,1.316956,11.957459,2.972633,0.00000778,0.00000483,-0.00002286,1.46110252,0.242253554,-5.81E-07,-1.90E-06,,,Ori,1,118383,,0.002525806,,,
118386,,,,NN 3361B,,,5.636111,-46.105386,25,-155.5,-496.2,13.5,9.7,7.71,K5 V,,1.649117,17.255206,-18.015904,0.00001555,-0.00003539,-0.00005165,1.475530279,-0.804690797,-7.54E-07,-2.41E-06,,,Pic,2,118386,NN 3361,0.071779429,,,
118388,,,,NN 3362,,,5.670952,12.650574,21.2766,-34.79,-247.57,0,11.36,9.72,M3,1.46,1.786161,20.683104,4.659673,0.00000406,0.00000526,-0.00002491,1.484651824,0.220794171,-1.69E-07,-1.20E-06,,,Ori,1,118388,,0.011271975,,,
118390,,38114,,NN 3363,,,5.747477,32.392922,20.8333,15.54,-78.48,-44.4,8.15,6.556,G5,,1.161995,17.551175,11.159651,-0.00000382,-0.00003392,-0.00003102,1.504685994,0.565363147,7.53E-08,-3.80E-07,,,Aur,1,118390,,0.20777821,,,
118392,,38392,1982,Gl 216B,,,5.74059,-22.420198,8.9694,-306.49,-356.32,-8.4,6.13,6.366,K2 V,0.94,0.562689,8.271905,-3.420733,0.00001236,-0.00001472,-0.00001105,1.502882873,-0.39130628,-1.49E-06,-1.73E-06,,,Lep,2,27006,Gl 216,0.247514132,,,
118395,,,,NN 3367,,,5.788208,-0.011497,23.8095,-19.9,-1.95,0,10.99,9.106,M0,1.45,1.31949,23.77291,-0.004778,0.00000229,-0.00000013,-0.00000023,1.515349304,-0.000200665,-9.65E-08,-9.46E-09,,,Ori,1,118395,,0.019842665,,,
118398,,,,Gl 220,,,5.887253,24.260288,19.1571,115.35,-598.99,0,10.81,9.398,M1.5,1.48,0.515402,17.457697,7.871318,-0.00001003,0.00002317,-0.00005071,1.541279306,0.423421895,5.59E-07,-2.90E-06,,,Tau,1,118398,,0.015163519,,,
118405,,,,NN 3378,,,6.019463,59.600972,7.5643,-145.55,-817.14,0,11.71,12.316,m,1.6,-0.019372,3.827631,6.524377,0.0000052,0.00002587,-0.00001516,1.575891665,1.040233199,-7.06E-07,-3.96E-06,,,Cam,1,118405,,0.001031811,,,
118406,,,,NN 3379,,,6.000991,2.707087,5.3677,228.25,-74.16,0,11.33,12.681,M4,1.68,-0.001391,5.361709,0.253516,-0.00000594,0.00000009,-0.00000193,1.571055735,0.047247589,1.11E-06,-3.60E-07,,,Ori,1,118406,,0.000737225,,,
118407,,,,Gl 225.2B,,,6.005588,-31.029362,14.9656,-400.1,391.81,0,9.1,8.225,,,-0.018552,12.824058,-7.714427,0.000029,0.0000147,0.00002436,1.572259165,-0.541564537,-1.94E-06,1.90E-06,,,Col,2,28371,Gl 225.2,0.044668359,,,
118408,,,,Gl 225.2C,,,6.005588,-31.029362,14.9656,-400.1,391.81,105,8.3,7.425,K5 V,,-0.018559,12.828658,-7.717196,0.00002886,0.00010671,-0.00003101,1.572259165,-0.541564537,-1.94E-06,1.90E-06,,,Col,3,28371,Gl 225.2,0.09332543,,,
118413,,41190,,NN 3383,,,6.072574,18.696475,19.6078,1.18,-9.93,0,7.98,6.518,G5,,-0.352863,18.569744,6.285372,-0.00000012,0.0000003,-0.00000089,1.589796071,0.326315041,5.72E-09,-4.81E-08,,,Ori,1,118413,,0.215179057,,,
118416,,,,NN 3385,,,6.179647,25.934967,28.8184,174.91,-531.98,0,11.55,9.252,M1.5,1.46,-1.21855,25.887465,12.603748,-0.00002594,0.00003133,-0.00006683,1.617827893,0.452650573,8.48E-07,-2.58E-06,,,Gem,1,118416,,0.017346026,,,
118427,,,,Wo 9212B,,,6.453026,-25.855259,28.5714,-186.41,-222.15,0,11.57,9.29,K7,1.04,-3.042148,25.530756,-12.459965,0.00002723,-0.00001027,-0.00002769,1.689398352,-0.4512594,-9.04E-07,-1.08E-06,,,CMa,2,30639,Wo 9212,0.016749429,,,
118429,,,,NN 3395,,,6.51758,50.040764,19.2308,702.48,-697.59,0,11.09,9.67,M0,1.5,-1.66961,12.237465,14.740439,-0.00007162,0.00004056,-0.00004176,1.706298541,0.873376096,3.41E-06,-3.38E-06,,,Aur,1,118429,,0.011803206,,,
118433,,,,NN 3399,,,6.668263,28.588547,21.7391,26.13,-248.63,0,11.93,10.244,k-m,1.5,-3.322579,18.797251,10.402514,-0.00000489,0.00001187,-0.00002301,1.745747101,0.498964266,1.27E-07,-1.21E-06,,,Gem,1,118433,,0.006956648,,,
118434,,,,NN 3401B,,,6.633384,-61.532797,21.7391,-35,60.62,0,8.3,6.614,,,-1.710276,10.219947,-19.110627,0.00000271,0.00000615,0.00000305,1.736615995,-1.073949912,-1.70E-07,2.94E-07,,,Pic,2,118434,NN 3401,0.196969961,,,
118441,,,,Gl 244B,,,6.752559,-16.71524,2.6371,-543.2,-1203.05,0,8.44,11.334,DA2,-0.03,-0.494379,2.476814,-0.75847,0.00000768,-0.00000297,-0.00001473,1.767815846,-0.291735967,-2.63E-06,-5.83E-06,,,CMa,2,32263,Gl 244,0.002549177,,,
118446,,,,Gl 250B,,,6.871665,-5.188427,8.7002,-540,0,-6.9,10.09,10.392,M2,1.5,-1.960063,8.439581,-0.786739,0.00002377,-0.00000169,0.00000064,1.798997792,-0.090555126,-2.62E-06,0,,,Mon,2,32897,Gl 250,0.006070158,,,
118447,,,,Gl 251,,,6.913606,33.270718,5.7604,-752.58,-395.12,22.9,10.01,11.208,dM4,1.57,-1.141059,4.680085,3.160773,0.00001434,0.00002989,0.00000363,1.809977906,0.580683574,-3.65E-06,-1.92E-06,,,Gem,1,118447,,0.002862859,,,
118448,,,,Wo 9220B,,,6.910608,13.179869,25.641,64.55,-76.38,22.3,7.68,5.635,G6 V,0.72,-5.895769,24.260589,5.846633,-0.00001355,0.00002179,-0.00000404,1.809192916,0.230032104,3.13E-07,-3.70E-07,,,Gem,2,33115,Wo 9220,0.4852885,,,
118449,,,,NN 3414,,,6.939997,54.976176,17.0648,-230.21,-661.06,0,11.8,10.639,k-m,,-2.385511,9.498812,13.974595,0.00000756,0.00004808,-0.00003138,1.816887066,0.959515283,-1.12E-06,-3.20E-06,,,Lyn,1,118449,,0.004835039,,,
118450,,,,NN 3416B,,,6.941088,40.076729,26.2467,123.7,-443.05,51.2,11.1,9.005,M1,1.43,-4.898862,19.478955,16.89965,-0.00003389,0.00007022,-0.00000941,1.817172487,0.699470877,6.00E-07,-2.15E-06,,,Aur,2,118450,NN 3416,0.021777098,,,
118452,,51534,,NN 3418,,,6.970047,14.221735,20.8333,0,0,0,8.28,6.686,G5,,-5.073679,19.54707,5.118224,0,0,0,1.824754168,0.2482161,0,0,,,Gem,1,118452,,0.184331688,,,
118453,,,,Gl 255B,,,6.954825,-35.506504,43.1965,-35.67,18.1,0,7.1,3.923,F8 IV-V,,-8.698733,34.071183,-25.088327,0.00000669,0.00000398,0.00000309,1.820768845,-0.619705403,-1.73E-07,8.77E-08,,,Pup,2,33364,Gl 255,2.348551024,,,
118454,,,,Gl 257B,,,6.963287,-44.290792,8.0244,-1125.7,-98.48,0,11.7,12.178,M3,,-1.432637,5.562374,-5.60344,0.00004307,0.00000835,-0.00000274,1.822984331,-0.773020146,-5.46E-06,-4.77E-07,,,Pup,2,33412,Gl 257,0.001171656,,,
118461,,,,NN 3424,,,7.080326,24.998907,25,-183.54,-262.13,0,11.62,9.63,M1,1.48,-6.323106,21.757725,10.565024,0.00001761,0.0000191,-0.00002879,1.853624935,0.436313229,-8.90E-07,-1.27E-06,,,Gem,1,118461,,0.012246162,,,
118464,,,,NN 3429,,,7.144263,30.710669,24.3902,-152.24,-304.01,0,11.36,9.424,M0,1.49,-6.188165,20.035788,12.456149,0.00001178,0.00002285,-0.0000309,1.870363569,0.536002297,-7.38E-07,-1.47E-06,,,Gem,1,118464,,0.014804713,,,
118470,,,,Wo 9231B,,,7.301497,16.541398,21.7391,-45.76,-38.81,0,10,8.314,,,-6.964027,19.641369,6.189297,0.00000416,0.00000271,-0.00000392,1.911527456,0.288701854,-2.22E-07,-1.88E-07,,,Gem,2,35253,Wo 9231,0.041152858,,,
118471,,,,Gl 269B,,,7.291416,-46.977775,14.7732,-18.9,569.69,0,7.9,7.053,K4 V,,-3.343222,9.508888,-10.800525,-0.00000862,0.00002859,0.00002783,1.908888333,-0.81991685,-9.16E-08,2.76E-06,,,Pup,2,35200,Gl 269,0.131461929,,,
118472,,,,Gl 271B,,,7.335325,21.984593,18.0343,-17.16,-10.27,2.2,8.2,6.92,K3 V,,-5.727801,15.711527,6.751313,0.00000058,0.00000279,0.00000001,1.920383562,0.38370354,-8.32E-08,-4.98E-08,,,Gem,2,35453,Gl 271,0.148593564,,,
118474,,,,NN 3440,,,7.260996,-83.001023,22.7273,-85.13,664.57,0,11.75,9.967,m,,-0.897337,2.619948,-22.557943,-0.00001469,0.00007179,0.00000891,1.90092441,-1.448641133,-4.13E-07,3.22E-06,,,Men,1,118474,,0.008978422,,,
118483,,,,NN 3450B,,,7.53495,-8.880027,21.7391,-89.73,-156.04,0,8.6,6.914,,,-8.400694,19.767538,-3.355778,0.0000097,0.00000136,-0.00001625,1.972645408,-0.154985702,-4.35E-07,-7.57E-07,,,Mon,2,118483,NN 3450,0.149416996,,,
118486,,,,Gl 278C,,,7.57706,31.870335,15.8053,-201.94,-110.1,-1.9,9.07,8.076,M0.5Ve,1.49,-5.385572,12.29467,8.345127,0.00001305,0.00000878,-0.00000819,1.983669664,0.556242278,-9.79E-07,-5.34E-07,,,Gem,3,36744,Gl 278,0.051238924,,,
118487,,,,GJ 1099,,,7.571665,0.986295,14.6628,47.56,-618.17,0,11.93,11.099,m,1.47,-5.863499,13.437015,0.252394,-0.0000034,-0.00000065,-0.00004393,1.982257228,0.01721409,2.31E-07,-3.00E-06,,,CMi,1,118487,,0.003165192,,,
118493,,,,Gl 280B,,,7.655006,5.226824,3.4974,-702.34,-1021.92,0,10.7,12.981,DA,,-1.462274,3.161021,0.31861,0.00001014,0.00000644,-0.00001725,2.00407593,0.091225282,-3.41E-06,-4.95E-06,,,CMi,2,37173,Gl 280,0.000559242,,,
118494,,,,Gl 282B,,,7.667549,-3.6019,14.1965,69.42,-260.92,-13.4,8.94,8.179,K5,1.33,-5.990527,12.838979,-0.891832,0.00000193,-0.00001544,-0.00001706,2.00735971,-0.062865011,3.37E-07,-1.26E-06,,,Mon,2,37243,Gl 282,0.046601511,,,
118505,,,,Gl 291B,,,7.862748,-13.896051,16.6722,-66.78,-343.57,0,6.17,5.06,G4 V,0.65,-7.583378,14.29764,-4.004015,0.00000789,-0.00000336,-0.00002696,2.058462664,-0.24253185,-3.24E-07,-1.67E-06,,,Pup,2,38273,Gl 291,0.824138115,,,
118506,,,,NN 3464,,,7.879931,25.928028,21.7391,31.95,-146.56,0,8.6,6.914,K4,1.04,-9.23851,17.23046,9.505243,-0.00000616,0.00000436,-0.00001389,2.062961084,0.452529456,1.55E-07,-7.11E-07,,,Gem,1,118506,,0.149416996,,,
118508,,,,Gl 292B,,,7.871159,-34.704015,18.0245,-200.09,236.78,0,8.6,7.321,K3,,-6.971882,13.075415,-10.262017,0.00000988,0.00001862,0.00001701,2.060664555,-0.605699321,-9.70E-07,1.15E-06,,,Pup,2,38313,Gl 292,0.10270699,,,
118511,,65277,,Gl 293.1A,,,7.965933,-0.812672,17.4642,-180,0,-4,8.06,6.849,K5 V,1.04,-8.595897,15.200011,-0.247697,0.00001528,0.00000394,0.00000006,2.085476263,-0.014183803,-8.73E-07,0,,,Mon,1,118511,Gl 293.1,0.158635361,,,
118516,,,,Gl 294B,,,7.96492,-60.297827,16.1917,508.26,109.89,0,9.88,8.834,k,1.34,-3.948324,6.984045,-14.064317,-0.00003842,-0.0000131,0.00000427,2.08521121,-1.052395612,2.46E-06,5.33E-07,,,Car,2,38795,Gl 294,0.025491771,,,
118518,,66020,,Gl 296,,,8.000492,-40.03829,18.8679,509.03,-668.2,5.5,9.66,8.281,K7 V,1.34,-7.224963,12.509189,-12.13789,-0.00002282,-0.00005359,-0.00005042,2.094523925,-0.698799983,2.47E-06,-3.24E-06,,,Pup,1,118518,,0.042422865,,,
118521,,,,NN 3478,,,8.099905,26.281182,17.2414,141.84,-110.82,0,10.21,9.027,M0,1.46,-8.077131,13.181293,7.634091,-0.00001225,-0.0000027,-0.0000083,2.120550293,0.458693154,6.88E-07,-5.37E-07,,,Cnc,1,118521,,0.021340274,,,
118524,,,,Wo 9251B,,,8.119217,7.384478,37.037,-8.58,-119.69,0,10.86,8.017,K8,,-19.348591,31.220368,4.760252,-0.00000015,0.00000316,-0.00002131,2.125606095,0.12888346,-4.16E-08,-5.80E-07,,,Cnc,2,39609,Wo 9251,0.054100341,,,
118525,,,,NN 3482B,,,8.136854,21.104079,16.9492,-352.19,-326.13,0,11,9.854,m,,-8.391559,13.401983,6.102784,0.0000194,0.00002354,-0.000025,2.130223338,0.368335661,-1.71E-06,-1.58E-06,,,Cnc,2,118525,NN 3482,0.009963226,,,
118529,,,,Gl 297.2B,,,8.176139,-13.812081,22.4871,-234.75,49.9,34.4,11.82,10.06,M3,1.51,-11.779465,18.389328,-5.36895,0.00000242,0.00004367,-0.00000312,2.140508281,-0.241066283,-1.14E-06,2.42E-07,,,Pup,2,39922,Gl 297.2,0.008241381,,,
118533,,,,Gl 301B,,,8.219184,-13.915581,21.6403,-247.12,-491.35,0,10.7,9.024,,,-11.528541,17.558771,-5.204319,0.00002847,0.00000387,-0.00005003,2.151777277,-0.242872708,-1.20E-06,-2.38E-06,,,Pup,2,40125,Gl 301,0.021399321,,,
118534,,,,NN 3490B,,,8.270174,-35.882029,14.0845,4.7,19.44,0,11,10.256,,,-6.389985,9.454797,-8.255182,-0.0000007,0.00000046,0.00000108,2.165126566,-0.626259554,2.28E-08,9.42E-08,,,Pup,2,118534,NN 3490,0.006880183,,,
118535,,,,NN 3492,,,8.227962,-76.146703,15.873,-326.96,561.78,0,11.85,10.847,k-m,,-2.092422,3.172723,-15.411286,-0.00000212,0.00004889,0.00001034,2.154075316,-1.329010677,-1.59E-06,2.72E-06,,,Cha,1,118535,,0.003992087,,,
118538,,,,Gl 308B,,,8.473092,35.016968,19.558,-1043.16,-349.04,0,11.56,10.103,,,-9.660455,12.776573,11.222752,0.00006741,0.00007482,-0.0000271,2.218250263,0.611161391,-5.06E-06,-1.69E-06,,,Lyn,2,41436,Gl 308,0.007921365,,,
118540,,,,NN 3500,,,8.455456,-44.986033,11.4943,-169.5,544.21,0,11.85,11.548,M3,,-4.873376,6.507064,-8.125716,-0.00000529,0.00002282,0.00002144,2.213633285,-0.785154391,-8.22E-07,2.64E-06,,,Vel,1,118540,,0.002093148,,,
118548,,,,NN 3506,,,8.598685,68.069293,13.1234,-807.68,-606.42,0,11.67,11.08,M3,1.57,-3.081984,3.811172,12.173742,0.00001742,0.00006015,-0.0000144,2.251130493,1.188033277,-3.92E-06,-2.94E-06,,,UMa,1,118548,,0.003221069,,,
118551,,,,Gl 314B,,,8.652343,-22.66013,19.9203,-237.56,428.56,0,6.8,5.304,K0 V,,-11.763138,14.126141,-7.674575,0.00000742,0.00002694,0.00003819,2.265178086,-0.395493877,-1.15E-06,2.08E-06,,,Pyx,2,42311,Gl 314,0.658263842,,,
118556,,,,Gl 317,,,8.683038,-23.455071,11.4943,-476.2,798.83,-53,11.98,11.678,m,1.52,-6.810779,8.046646,-4.573996,0.00004093,-0.00000727,0.00006241,2.273214154,-0.409368215,-2.31E-06,3.87E-06,,,Pyx,1,118556,,0.001856949,,,
118557,,,,Gl 318,,,8.692543,-32.941624,8.9047,-1046.62,1339.62,58,11.88,12.132,DA6,0.22,-4.84359,5.694145,-4.843849,-0.00001825,0.00009114,0.00001625,2.275702326,-0.574939805,-5.07E-06,6.49E-06,,,Pyx,1,118557,,0.001222362,,,
118559,,,,Gl 319C,,,8.714474,9.553721,13.3422,202.59,-638.64,22.4,11.79,11.164,M3.5,1.54,-8.583478,9.973174,2.214625,-0.00002914,0.00001378,-0.00003693,2.281444,0.16674389,9.82E-07,-3.10E-06,,,Cnc,3,42629,Gl 319,0.002981261,,,
118562,,,,Gl 321.3B,,,8.74494,-54.708074,24.4499,21.24,-77.13,0,5,3.059,,,-9.299716,10.632594,-19.956473,0.00000302,-0.00000727,-0.00000528,2.289419876,-0.954836024,1.03E-07,-3.74E-07,,,Vel,2,42794,Gl 321.3,5.204751512,,,
118563,,,,Gl 321.3C,,,8.746901,-54.698178,24.4499,22.05,-76.9,0,11,9.059,,,-9.307446,10.63041,-19.954033,0.00000293,-0.00000732,-0.00000527,2.289933299,-0.954663307,1.07E-07,-3.73E-07,,,Vel,3,42794,Gl 321.3,0.020720489,,,
118567,,75404,,NN 3516,,,8.850076,34.825106,23.2558,-52.17,-29.64,0,7.6,5.767,G0,,-12.958998,14.018482,13.280767,0.00000302,0.00000539,-0.00000274,2.316944528,0.607812764,-2.53E-07,-1.44E-07,,,Lyn,1,118567,,0.429734281,,,
118568,,,,Gl 323B,,,8.845131,7.865367,32.0102,-60,0,0,9.9,7.374,,,-21.494433,23.312095,4.380462,0.00000684,0.00000631,0,2.315649944,0.137276556,-2.91E-07,0,,,Cnc,2,43302,Gl 323,0.09781377,,,
118570,,75632,,Gl 325A,,,8.926599,70.796381,11.3122,-1334.22,-352.51,44.3,8.7,8.432,K5 V,1.39,-2.578766,2.68337,10.684878,0.00002971,0.00007463,0.00003643,2.336978102,1.235629941,-6.47E-06,-1.71E-06,,,UMa,1,118570,Gl 325,0.036914756,,,
118571,,,,Gl 325B,,,8.926587,70.79595,11.3122,-1346.44,-383.54,44.3,8.9,8.632,K6 V,,-2.578797,2.68345,10.68485,0.00002908,0.00007625,0.00003587,2.33697514,1.23562242,-6.53E-06,-1.86E-06,,,UMa,2,118570,Gl 325,0.030704357,,,
118580,,,,Gl 331B,,,8.987235,48.043582,14.637,-443.1,-231.65,15,10.8,9.973,dM1   J,,-6.896425,6.943415,10.885428,0.00000646,0.00003811,0.00000042,2.352852552,0.838518688,-2.15E-06,-1.12E-06,,,UMa,2,44000,Gl 331,0.008928942,,,
118581,,,,Gl 331C,,,8.987235,48.043582,14.637,-443.1,-231.65,0,11,10.173,,,-6.896063,6.94305,10.884857,0.00001369,0.00003083,-0.00001099,2.352852552,0.838518688,-2.15E-06,-1.12E-06,,,UMa,3,44000,Gl 331,0.00742677,,,
